doplywy dekadowe do zb. Goczalkowice 1901-1990
1901
1929
     0.751     1.006     0.966     1.375     2.451     0.911     3.864     5.112
     4.205     2.076     2.164     2.341     2.425     4.920    19.500     9.998
    14.560     7.659     6.389    20.256     9.715     8.870     3.217     2.340
     3.444     1.023     1.697     2.550     2.667     2.124     1.458     1.353
     1.468     1.529     1.490     9.102
1930
     2.012     3.002     2.356     2.155     4.394     2.227     2.820     1.880
     1.549     1.474     1.541     1.596     1.830     5.745     5.465     2.477
     1.900     1.524     1.459     2.692     2.317     1.654     1.089     0.945
     0.913     0.930     1.025     5.916     8.153     1.730     1.043     4.414
     2.368     1.915     1.490     9.102
1931
    10.416     4.182     5.363     2.375     1.303     0.839     1.183     1.063
     1.095     0.870     1.055     2.862     1.845     1.477     2.627     2.215
     3.180     3.380     1.468     1.042     0.773     0.896     0.766     1.135
     0.966     0.738     1.073     0.765     0.676     9.909     6.467     8.959
    26.380     6.825     1.875     6.951
1932
     2.641     5.062     1.616     0.622     0.821     0.665     2.018     1.036
     0.395     0.370     0.407     0.366     0.454     0.524     1.310    14.512
     7.648     5.214     2.452     3.124     0.427     0.626     0.647     1.152
     0.659     0.320     1.041    15.948    19.680     7.049     7.275    10.322
    10.076    11.840    13.300    13.691
1933
    14.080    13.540    12.850    11.500    11.920    10.209    11.530    11.560
    11.090    25.740    37.080    14.733    22.050    20.710    14.545    23.660
    22.020    16.910    13.660     8.568    11.353    11.840    16.730    18.550
    23.830    31.260    20.427    16.740    10.148    20.373    27.710    22.360
    15.620    11.190    14.650    12.191
1934
    11.193    15.380    14.300     9.915     9.176     7.632     7.743     7.888
     7.644     5.926     9.546    14.756    18.800    11.634    12.045     7.157
     5.912     4.062     3.468     4.688     3.933     5.592     4.476     7.365
    10.362    15.932    12.814     8.154     8.132     8.787    17.270     5.904
     3.698     8.890    12.400     6.116
1935
     4.855     5.388     8.884    10.465     6.244     3.652     4.163     4.474
     4.726     6.092     5.382     6.031     5.780     6.636     6.885     4.034
     3.368     2.342     1.911     2.668     2.238     3.244     2.530     4.135
     5.888     9.206     7.517     4.674     4.566     4.986     9.691     4.257
     4.178     3.463    12.400    19.573
1936
    13.335     6.848     4.536     4.225     5.989     6.942     6.259     6.730
    10.006     8.956     6.624    12.744    11.750     6.020     3.590     5.326
     5.108     3.620     4.844     4.776     5.353     7.544     4.742     3.390
     3.765     7.192     5.179    10.432     4.387     4.867     6.889     8.978
     6.324    14.180    10.300    16.409
1937
    11.475     5.728     3.798     3.185     4.848     5.091     6.801     6.070
     8.115     6.770     6.357     7.123    15.600    15.740    11.600     9.494
     8.696     4.904     5.620     3.746     4.019     3.586     6.365     7.105
     7.067     5.408     3.719     6.536     8.509    11.591     7.564    14.220
     4.680     4.043     4.155     3.836
1938
     3.723     8.098     8.402     8.255     8.289     4.300     5.611    10.036
    10.116     5.382     4.494     4.517    12.610    10.569    14.155    10.902
    11.788     8.710     8.225     7.362     4.263     3.586     3.257     3.085
     3.401     5.864     7.264     3.616     5.674    17.691    10.010     8.878
     4.664     6.099     3.295     3.271
1939
     4.461     4.290     5.373     3.690     3.590     4.165     4.152     6.802
     5.608     5.030     8.618     4.522     4.915     4.788     8.722    17.076
     7.124     4.212     4.579     7.332    23.288     6.794     4.649     5.625
     4.616     3.262    28.969     6.956    14.162     7.601     9.685     9.050
     7.472     9.848     5.265     5.229
1940
     7.364     6.904     8.834     6.470     5.519     4.055     3.817     6.444
     5.277     4.770     8.198     4.209     4.590     4.480     3.866     2.753
     2.610     2.887     1.246     9.892    20.936    17.248     5.129     6.260
     8.789     5.522     6.773     5.666     3.582     7.584     4.433     3.777
     2.024     3.013     2.735     3.485
1941
    11.697     5.820     9.694     4.640     3.786     2.235     3.299     4.512
     9.225    11.760    13.590     7.930    10.600    11.019    10.613    15.230
    17.800    10.988     9.673    10.004     9.752     7.854     6.475     9.460
    12.460     9.252     8.681    10.700     8.076    13.655    12.210    12.750
     8.192     4.606    14.510    14.836
1942
     4.606     8.132     7.110     3.865    10.236    11.291     9.206     9.124
     9.460    12.500    13.440     6.790     1.390     5.108     9.214    10.916
    17.760    16.340     5.191     2.156     1.535     2.006     1.736     1.505
     1.644     1.326     1.400     1.194     0.765     0.579     0.548     0.601
     0.526     0.715     1.935     1.616
1943
     1.312     1.690     1.155     2.455     5.111     3.222     1.483     2.230
     1.782     1.324     2.068     2.870     1.825     1.703     3.652     9.648
     7.408     6.150     2.563     2.188     2.595     2.644     4.243     3.550
    16.812    39.900     2.205     0.508     0.520     0.481     0.545     0.632
     0.712     0.970     1.015     0.755
1944
     0.912     0.873     1.304     1.345     1.291     1.281     1.624     1.588
     2.591     6.762     4.850     3.454     2.880     2.045     2.032     9.172
    21.860    18.220     3.234    24.624    19.327     5.890     5.828     4.145
     5.387    12.822     9.358     9.920     8.526     5.059     3.402     2.125
     1.266     2.780     7.155     6.159
1945
     3.747     6.276    15.660    11.300    10.104     7.476    10.304    10.744
    13.445     8.956     6.358     4.522     3.775     2.697     2.674    11.912
    28.580    23.830     4.276    32.104    25.138     7.714     8.089     9.415
    10.438     8.460     3.409     2.400     1.615     2.034     1.440     0.750
     0.636     0.879     1.615     1.471
1946
     3.189     4.368     4.506     2.370     3.200     3.605     2.938     4.938
     5.251     9.354     7.839     3.959     5.450     4.928     4.149     4.062
     2.944     1.810     1.071     1.072     0.765     0.816     0.924     1.705
     1.898     3.462     1.357     0.982     0.684     0.797     0.846     0.673
     0.593     0.820     1.625     1.575
1947
     2.173     3.028     3.276     1.550     2.105     3.259     4.002     4.048
     3.805     3.692     4.230    10.244     8.130    10.362    15.073     9.820
     6.308     4.505     3.174     2.320     1.465     2.454     4.542     3.495
     2.887     2.788     4.225     3.452     4.525     3.728     5.265     2.267
     1.620     1.978     1.760     1.708
1948
